Temperatures Spanned = 319.915 to 1178.720 [K]
D  Retention = 1.4594e+22 [ D/m^2] where D = 2 x D2 + 1 x HD
He Retention = 3.9650e+19 [He/m^2]
Time[s]     Temp[K]     [D/m^2/s]   [HD/m^2/s]  [D2/m^2/s]  [He/m^2/s]
1.9465e+03	7.8570e+02	7.8779e+18	9.0723e+17	3.4853e+18	2.0557e+16
1.9545e+03	7.8899e+02	8.1342e+18	9.2375e+17	3.6052e+18	2.3114e+16
1.9624e+03	7.9097e+02	8.3885e+18	9.3639e+17	3.7260e+18	2.4128e+16
1.9704e+03	7.9284e+02	8.6598e+18	9.5061e+17	3.8546e+18	2.3152e+16
1.9784e+03	7.9559e+02	8.9648e+18	9.7797e+17	3.9934e+18	2.1859e+16
1.9863e+03	7.9782e+02	9.2610e+18	1.0115e+18	4.1247e+18	2.2897e+16
1.9943e+03	8.0009e+02	9.4943e+18	1.0365e+18	4.2289e+18	2.4328e+16
2.0023e+03	8.0320e+02	9.6769e+18	1.0467e+18	4.3151e+18	2.4817e+16
2.0103e+03	8.0511e+02	9.8973e+18	1.0545e+18	4.4214e+18	2.5378e+16
2.0183e+03	8.0763e+02	1.0177e+19	1.0731e+18	4.5517e+18	2.6447e+16
2.0262e+03	8.1053e+02	1.0436e+19	1.0946e+18	4.6707e+18	2.6232e+16
2.0342e+03	8.1313e+02	1.0681e+19	1.1084e+18	4.7864e+18	2.5657e+16
2.0422e+03	8.1500e+02	1.0947e+19	1.1226e+18	4.9124e+18	2.7171e+16
2.0501e+03	8.1690e+02	1.1184e+19	1.1472e+18	5.0182e+18	2.8681e+16
2.0581e+03	8.2027e+02	1.1402e+19	1.1762e+18	5.1130e+18	2.8637e+16
2.0661e+03	8.2272e+02	1.1654e+19	1.2032e+18	5.2255e+18	2.9642e+16
2.0741e+03	8.2514e+02	1.1915e+19	1.2288e+18	5.3432e+18	3.0501e+16
2.0820e+03	8.2734e+02	1.2161e+19	1.2551e+18	5.4530e+18	3.0715e+16
2.0900e+03	8.2931e+02	1.2395e+19	1.2791e+18	5.5579e+18	3.2307e+16
2.0980e+03	8.3118e+02	1.2593e+19	1.2874e+18	5.6530e+18	3.4094e+16
2.1060e+03	8.3375e+02	1.2784e+19	1.2893e+18	5.7473e+18	3.4087e+16
2.1140e+03	8.3605e+02	1.3031e+19	1.3013e+18	5.8648e+18	3.3028e+16
2.1219e+03	8.4070e+02	1.3359e+19	1.3246e+18	6.0174e+18	3.4220e+16
2.1299e+03	8.4400e+02	1.3687e+19	1.3525e+18	6.1671e+18	3.6600e+16
2.1379e+03	8.4598e+02	1.3926e+19	1.3765e+18	6.2745e+18	3.7055e+16
2.1459e+03	8.4843e+02	1.4073e+19	1.3966e+18	6.3383e+18	3.7500e+16
2.1538e+03	8.4971e+02	1.4218e+19	1.4139e+18	6.4023e+18	3.8582e+16
2.1618e+03	8.5261e+02	1.4386e+19	1.4289e+18	6.4787e+18	3.8108e+16
2.1698e+03	8.5466e+02	1.4531e+19	1.4410e+18	6.5449e+18	3.6568e+16
2.1777e+03	8.5733e+02	1.4643e+19	1.4467e+18	6.5982e+18	3.6678e+16
2.1857e+03	8.5916e+02	1.4734e+19	1.4559e+18	6.6391e+18	3.8087e+16
2.1937e+03	8.6216e+02	1.4836e+19	1.4770e+18	6.6793e+18	3.8774e+16
2.2017e+03	8.6410e+02	1.4958e+19	1.4975e+18	6.7301e+18	3.8454e+16
2.2096e+03	8.6692e+02	1.5098e+19	1.5036e+18	6.7973e+18	3.7672e+16
2.2176e+03	8.6865e+02	1.5243e+19	1.5071e+18	6.8679e+18	3.8280e+16
2.2256e+03	8.7106e+02	1.5349e+19	1.5238e+18	6.9125e+18	3.9518e+16
2.2335e+03	8.7388e+02	1.5422e+19	1.5356e+18	6.9433e+18	3.9744e+16
2.2416e+03	8.7612e+02	1.5509e+19	1.5399e+18	6.9845e+18	3.9743e+16
2.2495e+03	8.7835e+02	1.5603e+19	1.5469e+18	7.0282e+18	4.0246e+16
2.2575e+03	8.8135e+02	1.5702e+19	1.5593e+18	7.0715e+18	4.1602e+16
2.2655e+03	8.8410e+02	1.5829e+19	1.5768e+18	7.1263e+18	4.3004e+16
2.2734e+03	8.8626e+02	1.5940e+19	1.5938e+18	7.1729e+18	4.3284e+16
2.2814e+03	8.8904e+02	1.5994e+19	1.6112e+18	7.1914e+18	4.3358e+16
2.2894e+03	8.9025e+02	1.5974e+19	1.6206e+18	7.1767e+18	4.3072e+16
2.2974e+03	8.9351e+02	1.5941e+19	1.6219e+18	7.1598e+18	4.2004e+16
2.3053e+03	8.9571e+02	1.6001e+19	1.6232e+18	7.1887e+18	4.2570e+16
2.3133e+03	8.9780e+02	1.6116e+19	1.6245e+18	7.2457e+18	4.4893e+16
2.3213e+03	9.0021e+02	1.6196e+19	1.6272e+18	7.2846e+18	4.7068e+16
2.3292e+03	9.0325e+02	1.6235e+19	1.6367e+18	7.2991e+18	4.7713e+16
2.3372e+03	9.0556e+02	1.6231e+19	1.6431e+18	7.2937e+18	4.6585e+16
2.3452e+03	9.0820e+02	1.6219e+19	1.6444e+18	7.2873e+18	4.6186e+16
2.3532e+03	9.1050e+02	1.6239e+19	1.6543e+18	7.2922e+18	4.7083e+16
2.3611e+03	9.1263e+02	1.6239e+19	1.6658e+18	7.2864e+18	4.8015e+16
2.3691e+03	9.1541e+02	1.6196e+19	1.6700e+18	7.2628e+18	4.8356e+16
2.3771e+03	9.1790e+02	1.6156e+19	1.6746e+18	7.2408e+18	4.7472e+16
2.3851e+03	9.2061e+02	1.6133e+19	1.6818e+18	7.2257e+18	4.5837e+16
2.3930e+03	9.2281e+02	1.6093e+19	1.6892e+18	7.2019e+18	4.5027e+16
2.4010e+03	9.2475e+02	1.6039e+19	1.6962e+18	7.1715e+18	4.5002e+16
2.4090e+03	9.2757e+02	1.5983e+19	1.7015e+18	7.1407e+18	4.4871e+16
2.4170e+03	9.3010e+02	1.5923e+19	1.7022e+18	7.1106e+18	4.5505e+16
2.4249e+03	9.3240e+02	1.5865e+19	1.7006e+18	7.0824e+18	4.6828e+16
2.4329e+03	9.3471e+02	1.5811e+19	1.7076e+18	7.0519e+18	4.6370e+16
2.4409e+03	9.3669e+02	1.5736e+19	1.7134e+18	7.0113e+18	4.6122e+16
2.4488e+03	9.3885e+02	1.5622e+19	1.7005e+18	6.9606e+18	4.7584e+16
2.4568e+03	9.4299e+02	1.5508e+19	1.6820e+18	6.9130e+18	4.7845e+16
2.4648e+03	9.4452e+02	1.5381e+19	1.6852e+18	6.8479e+18	4.6511e+16
2.4727e+03	9.4683e+02	1.5209e+19	1.7010e+18	6.7539e+18	4.6598e+16
2.4807e+03	9.4877e+02	1.5033e+19	1.7065e+18	6.6631e+18	4.7807e+16
2.4887e+03	9.5057e+02	1.4888e+19	1.7037e+18	6.5923e+18	4.8642e+16
2.4967e+03	9.5309e+02	1.4784e+19	1.7085e+18	6.5377e+18	4.8654e+16
2.5046e+03	9.5606e+02	1.4689e+19	1.7190e+18	6.4850e+18	4.8391e+16
2.5126e+03	9.5818e+02	1.4603e+19	1.7230e+18	6.4401e+18	4.8616e+16
2.5206e+03	9.6108e+02	1.4505e+19	1.7180e+18	6.3936e+18	4.9134e+16
2.5286e+03	9.6423e+02	1.4358e+19	1.7115e+18	6.3234e+18	4.8344e+16
2.5365e+03	9.6609e+02	1.4186e+19	1.7194e+18	6.2331e+18	4.5961e+16
2.5445e+03	9.6800e+02	1.4021e+19	1.7373e+18	6.1418e+18	4.2763e+16
2.5525e+03	9.7027e+02	1.3851e+19	1.7486e+18	6.0510e+18	4.0268e+16
2.5604e+03	9.7357e+02	1.3687e+19	1.7531e+18	5.9667e+18	4.0448e+16
2.5684e+03	9.7540e+02	1.3543e+19	1.7554e+18	5.8939e+18	4.2186e+16
2.5764e+03	9.7814e+02	1.3387e+19	1.7559e+18	5.8154e+18	4.2855e+16
2.5843e+03	9.8074e+02	1.3203e+19	1.7564e+18	5.7235e+18	4.1848e+16
